Category,scheme_name,scheme_url,scheme_pr_url
Mid Cap Fund,Mirae Asset Midcap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-midcap-fund-direct-plan-growth/MMA173,https://www.moneycontrol.com/mutual-funds/mirae-asset-midcap-fund-direct-plan-growth/MMA173/portfolio-overview/MMA173
Large & Mid Cap Fund,Baroda BNP Paribas Large and Mid Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-large-and-mid-cap-fund-direct-plan-growth/MBO261,https://www.moneycontrol.com/mutual-funds/baroda-bnp-paribas-large-and-mid-cap-fund-direct-plan-growth/MBO261/portfolio-overview/MBO261
Mid Cap Fund,Aditya Birla Sun Life Midcap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-midcap-fund-direct-plan-growth/MBS829,https://www.moneycontrol.com/mutual-funds/aditya-birla-sun-life-midcap-fund-direct-plan-growth/MBS829/portfolio-overview/MBS829
Mid Cap Fund,DSP Midcap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-midcap-fund-direct-plan-growth/MDS574,https://www.moneycontrol.com/mutual-funds/dsp-midcap-fund-direct-plan-growth/MDS574/portfolio-overview/MDS574
ELSS,HSBC ELSS Tax saver Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-elss-tax-saver-fund-growth/MFF003,https://www.moneycontrol.com/mutual-funds/hsbc-elss-tax-saver-fund-growth/MFF003/portfolio-overview/MFF003
Dividend Yield Fund,UTI Dividend Yield Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/uti-dividend-yield-fund-direct-plan-growth/MUT653,https://www.moneycontrol.com/mutual-funds/uti-dividend-yield-fund-direct-plan-growth/MUT653/portfolio-overview/MUT653
Sectoral/Thematic,ICICI Prudential Housing Opportunities Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-housing-opportunities-fund-direct-plan-growth/MPI4583,https://www.moneycontrol.com/mutual-funds/icici-prudential-housing-opportunities-fund-direct-plan-growth/MPI4583/portfolio-overview/MPI4583
Large & Mid Cap Fund,Quant Large and Mid Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-large-and-mid-cap-fund-direct-plan-growth/MES058,https://www.moneycontrol.com/mutual-funds/quant-large-and-mid-cap-fund-direct-plan-growth/MES058/portfolio-overview/MES058
Small Cap Fund,Aditya Birla Sun Life Small cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-small-cap-fund-direct-plan-growth/MBS833,https://www.moneycontrol.com/mutual-funds/aditya-birla-sun-life-small-cap-fund-direct-plan-growth/MBS833/portfolio-overview/MBS833
Sectoral/Thematic,Tata India Consumer Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/tata-india-consumer-fund-direct-plan-growth/MTA1151,https://www.moneycontrol.com/mutual-funds/tata-india-consumer-fund-direct-plan-growth/MTA1151/portfolio-overview/MTA1151
Value Fund,HDFC Value Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/hdfc-value-fund-growth/MZU016,https://www.moneycontrol.com/mutual-funds/hdfc-value-fund-growth/MZU016/portfolio-overview/MZU016
Multi Asset Allocation,ICICI Prudential Multi-Asset Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-multi-asset-fund-direct-plan-growth/MPI1118,https://www.moneycontrol.com/mutual-funds/icici-prudential-multi-asset-fund-direct-plan-growth/MPI1118/portfolio-overview/MPI1118
Mid Cap Fund,Axis Midcap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/axis-midcap-fund-direct-plan-growth/MAA194,https://www.moneycontrol.com/mutual-funds/axis-midcap-fund-direct-plan-growth/MAA194/portfolio-overview/MAA194
ELSS,Bank of India ELSS Tax Saver - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bank-of-india-elss-tax-saver-direct-plan-growth/MBA083,https://www.moneycontrol.com/mutual-funds/bank-of-india-elss-tax-saver-direct-plan-growth/MBA083/portfolio-overview/MBA083
Multi Asset Allocation,UTI Multi Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/uti-multi-asset-allocation-fund-direct-plan-growth/MUT659,https://www.moneycontrol.com/mutual-funds/uti-multi-asset-allocation-fund-direct-plan-growth/MUT659/portfolio-overview/MUT659
Flexi Cap Fund,Edelweiss Flexi Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-flexi-cap-fund-direct-plan-growth/MJP310,https://www.moneycontrol.com/mutual-funds/edelweiss-flexi-cap-fund-direct-plan-growth/MJP310/portfolio-overview/MJP310
Focused Fund,Bandhan Focused Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-focused-fund-direct-plan-growth/MAG727,https://www.moneycontrol.com/mutual-funds/bandhan-focused-fund-direct-plan-growth/MAG727/portfolio-overview/MAG727
ELSS,Franklin India ELSS Tax Saver Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-elss-tax-saver-fund-growth/MKP007,https://www.moneycontrol.com/mutual-funds/franklin-india-elss-tax-saver-fund-growth/MKP007/portfolio-overview/MKP007
Value Fund,ITI Value Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/iti-value-fund-growth/MIT057,https://www.moneycontrol.com/mutual-funds/iti-value-fund-growth/MIT057/portfolio-overview/MIT057
Sectoral/Thematic,Quant Infrastructure Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-infrastructure-fund-growth/MES025,https://www.moneycontrol.com/mutual-funds/quant-infrastructure-fund-growth/MES025/portfolio-overview/MES025
Large & Mid Cap Fund,SBI Large & Midcap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-large-midcap-fund-direct-plan-growth/MSB501,https://www.moneycontrol.com/mutual-funds/sbi-large-midcap-fund-direct-plan-growth/MSB501/portfolio-overview/MSB501
Focused Fund,Canara Robeco Focused Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/canara-robeco-focused-fund-direct-plan-growth/MCA325,https://www.moneycontrol.com/mutual-funds/canara-robeco-focused-fund-direct-plan-growth/MCA325/portfolio-overview/MCA325
Large Cap Fund,Nippon India Large Cap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-large-cap-fund-growth/MRC155,https://www.moneycontrol.com/mutual-funds/nippon-india-large-cap-fund-growth/MRC155/portfolio-overview/MRC155
Sectoral/Thematic,Nippon India Banking & Financial Services Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-banking-financial-services-fund-direct-plan-growth/MRC901,https://www.moneycontrol.com/mutual-funds/nippon-india-banking-financial-services-fund-direct-plan-growth/MRC901/portfolio-overview/MRC901
Flexi Cap Fund,Franklin India Flexi Cap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-flexi-cap-fund-growth/MKP003,https://www.moneycontrol.com/mutual-funds/franklin-india-flexi-cap-fund-growth/MKP003/portfolio-overview/MKP003
Flexi Cap Fund,HSBC Flexi Cap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-flexi-cap-fund-growth/MHS025,https://www.moneycontrol.com/mutual-funds/hsbc-flexi-cap-fund-growth/MHS025/portfolio-overview/MHS025
Value Fund,UTI Value Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/uti-value-fund-direct-plan-growth/MUT635,https://www.moneycontrol.com/mutual-funds/uti-value-fund-direct-plan-growth/MUT635/portfolio-overview/MUT635
Small Cap Fund,ICICI Prudential Smallcap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-smallcap-fund-direct-plan-growth/MPI1146,https://www.moneycontrol.com/mutual-funds/icici-prudential-smallcap-fund-direct-plan-growth/MPI1146/portfolio-overview/MPI1146
Large & Mid Cap Fund,Kotak Large & Midcap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/kotak-large-midcap-fund-growth/MKM067,https://www.moneycontrol.com/mutual-funds/kotak-large-midcap-fund-growth/MKM067/portfolio-overview/MKM067
Sectoral/Thematic,Mirae Asset Banking and Financial Services Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-banking-and-financial-services-fund-direct-plan-growth/MMA207,https://www.moneycontrol.com/mutual-funds/mirae-asset-banking-and-financial-services-fund-direct-plan-growth/MMA207/portfolio-overview/MMA207
ELSS,HSBC Tax Saver Equity Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-tax-saver-equity-fund-growth/MHS069,https://www.moneycontrol.com/mutual-funds/hsbc-tax-saver-equity-fund-growth/MHS069/portfolio-overview/MHS069
Dividend Yield Fund,UTI Dividend Yield Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/uti-dividend-yield-fund-growth/MUT070,https://www.moneycontrol.com/mutual-funds/uti-dividend-yield-fund-growth/MUT070/portfolio-overview/MUT070
Sectoral/Thematic,Kotak Manufacture In India Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/kotak-manufacture-in-india-fund-growth/MKM1414,https://www.moneycontrol.com/mutual-funds/kotak-manufacture-in-india-fund-growth/MKM1414/portfolio-overview/MKM1414
Mid Cap Fund,Quant Mid Cap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-mid-cap-fund-growth/MES013,https://www.moneycontrol.com/mutual-funds/quant-mid-cap-fund-growth/MES013/portfolio-overview/MES013
Flexi Cap Fund,ICICI Prudential Flexicap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-flexicap-fund-direct-plan-growth/MPI4506,https://www.moneycontrol.com/mutual-funds/icici-prudential-flexicap-fund-direct-plan-growth/MPI4506/portfolio-overview/MPI4506
Large & Mid Cap Fund,Edelweiss Large and Mid Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-large-and-mid-cap-fund-direct-plan-growth/MJP103,https://www.moneycontrol.com/mutual-funds/edelweiss-large-and-mid-cap-fund-direct-plan-growth/MJP103/portfolio-overview/MJP103
Multi Cap Fund,Invesco India Multicap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-multicap-fund-growth/MLI183,https://www.moneycontrol.com/mutual-funds/invesco-india-multicap-fund-growth/MLI183/portfolio-overview/MLI183
Multi Cap Fund,ICICI Prudential Multicap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-multicap-fund-growth/MPI028,https://www.moneycontrol.com/mutual-funds/icici-prudential-multicap-fund-growth/MPI028/portfolio-overview/MPI028
Small Cap Fund,Kotak Small Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/kotak-small-cap-fund-direct-plan-growth/MKM516,https://www.moneycontrol.com/mutual-funds/kotak-small-cap-fund-direct-plan-growth/MKM516/portfolio-overview/MKM516
Sectoral/Thematic,Sundaram Financial Services Opportunities Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/sundaram-financial-services-opportunities-fund-growth/MSN227,https://www.moneycontrol.com/mutual-funds/sundaram-financial-services-opportunities-fund-growth/MSN227/portfolio-overview/MSN227
Value Fund,DSP Value Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-value-fund-direct-plan-growth/MDS1553,https://www.moneycontrol.com/mutual-funds/dsp-value-fund-direct-plan-growth/MDS1553/portfolio-overview/MDS1553
Value Fund,Templeton India Value Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/templeton-india-value-fund-growth/MTE024,https://www.moneycontrol.com/mutual-funds/templeton-india-value-fund-growth/MTE024/portfolio-overview/MTE024
Dividend Yield Fund,Tata Dividend Yield Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/tata-dividend-yield-fund-direct-plan-growth/MTA1369,https://www.moneycontrol.com/mutual-funds/tata-dividend-yield-fund-direct-plan-growth/MTA1369/portfolio-overview/MTA1369
Multi Asset Allocation,Nippon India Multi Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-multi-asset-allocation-fund-direct-plan-growth/MRC2854,https://www.moneycontrol.com/mutual-funds/nippon-india-multi-asset-allocation-fund-direct-plan-growth/MRC2854/portfolio-overview/MRC2854
Large & Mid Cap Fund,HSBC Large & Midcap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-large-midcap-fund-growth/MHS528,https://www.moneycontrol.com/mutual-funds/hsbc-large-midcap-fund-growth/MHS528/portfolio-overview/MHS528
Value Fund,Bandhan Value Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-value-fund-direct-plan-growth/MAG735,https://www.moneycontrol.com/mutual-funds/bandhan-value-fund-direct-plan-growth/MAG735/portfolio-overview/MAG735
Sectoral/Thematic,Tata Banking And Financial Services Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/tata-banking-and-financial-services-fund-growth/MTA1141,https://www.moneycontrol.com/mutual-funds/tata-banking-and-financial-services-fund-growth/MTA1141/portfolio-overview/MTA1141
Multi Asset Allocation,ICICI Prudential Multi-Asset Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-multi-asset-fund-growth/MPI038,https://www.moneycontrol.com/mutual-funds/icici-prudential-multi-asset-fund-growth/MPI038/portfolio-overview/MPI038
Sectoral/Thematic,Tata Resources & Energy Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/tata-resources-energy-fund-growth/MTA1157,https://www.moneycontrol.com/mutual-funds/tata-resources-energy-fund-growth/MTA1157/portfolio-overview/MTA1157
Sectoral/Thematic,Mirae Asset Great Consumer Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/mirae-asset-great-consumer-fund-direct-plan-growth/MMA094,https://www.moneycontrol.com/mutual-funds/mirae-asset-great-consumer-fund-direct-plan-growth/MMA094/portfolio-overview/MMA094
ELSS,Baroda BNP Paribas ELSS Tax Saver Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-elss-tax-saver-fund-direct-plan-growth/MAB724,https://www.moneycontrol.com/mutual-funds/baroda-bnp-paribas-elss-tax-saver-fund-direct-plan-growth/MAB724/portfolio-overview/MAB724
Large Cap Fund,ICICI Prudential Large Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-large-cap-fund-direct-plan-growth/MPI1134,https://www.moneycontrol.com/mutual-funds/icici-prudential-large-cap-fund-direct-plan-growth/MPI1134/portfolio-overview/MPI1134
ELSS,ICICI Prudential Long Term Wealth Enhancement Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-long-term-wealth-enhancement-fund-direct-plan-growth/MPI3425,https://www.moneycontrol.com/mutual-funds/icici-prudential-long-term-wealth-enhancement-fund-direct-plan-growth/MPI3425/portfolio-overview/MPI3425
Small Cap Fund,SBI Small Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-small-cap-fund-direct-plan-growth/MSA031,https://www.moneycontrol.com/mutual-funds/sbi-small-cap-fund-direct-plan-growth/MSA031/portfolio-overview/MSA031
ELSS,Bank of India ELSS Tax Saver - Eco Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bank-of-india-elss-tax-saver-eco-plan-growth/MBA045,https://www.moneycontrol.com/mutual-funds/bank-of-india-elss-tax-saver-eco-plan-growth/MBA045/portfolio-overview/MBA045
Sectoral/Thematic,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-manufacturing-equity-fund-direct-plan-growth/MBS2001,https://www.moneycontrol.com/mutual-funds/aditya-birla-sun-life-manufacturing-equity-fund-direct-plan-growth/MBS2001/portfolio-overview/MBS2001
Large Cap Fund,DSP Large Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-large-cap-fund-direct-plan-growth/MDS568,https://www.moneycontrol.com/mutual-funds/dsp-large-cap-fund-direct-plan-growth/MDS568/portfolio-overview/MDS568
Sectoral/Thematic,Sundaram Services Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/sundaram-services-fund-growth/MSN1454,https://www.moneycontrol.com/mutual-funds/sundaram-services-fund-growth/MSN1454/portfolio-overview/MSN1454
Sectoral/Thematic,Baroda BNP Paribas Banking and Financial Services Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-banking-and-financial-services-fund-direct-plan-growth/MBO107,https://www.moneycontrol.com/mutual-funds/baroda-bnp-paribas-banking-and-financial-services-fund-direct-plan-growth/MBO107/portfolio-overview/MBO107
Flexi Cap Fund,Quant Flexi Cap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-flexi-cap-fund-growth/MES033,https://www.moneycontrol.com/mutual-funds/quant-flexi-cap-fund-growth/MES033/portfolio-overview/MES033
Sectoral/Thematic,HDFC Banking and Financial Services Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hdfc-banking-and-financial-services-fund-direct-plan-growth/MHD3475,https://www.moneycontrol.com/mutual-funds/hdfc-banking-and-financial-services-fund-direct-plan-growth/MHD3475/portfolio-overview/MHD3475
ELSS,Invesco India ELSS Tax Saver Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-elss-tax-saver-fund-direct-plan-growth/MLI550,https://www.moneycontrol.com/mutual-funds/invesco-india-elss-tax-saver-fund-direct-plan-growth/MLI550/portfolio-overview/MLI550
Small Cap Fund,Canara Robeco Small Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/canara-robeco-small-cap-fund-direct-plan-growth/MCA312,https://www.moneycontrol.com/mutual-funds/canara-robeco-small-cap-fund-direct-plan-growth/MCA312/portfolio-overview/MCA312
ELSS,Nippon India ELSS Tax Saver Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-elss-tax-saver-fund-direct-plan-growth/MRC938,https://www.moneycontrol.com/mutual-funds/nippon-india-elss-tax-saver-fund-direct-plan-growth/MRC938/portfolio-overview/MRC938
Multi Cap Fund,SBI Multicap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sbi-multicap-fund-direct-plan-growth/MSB1831,https://www.moneycontrol.com/mutual-funds/sbi-multicap-fund-direct-plan-growth/MSB1831/portfolio-overview/MSB1831
Value Fund,UTI Value Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/uti-value-fund-growth/MUT072,https://www.moneycontrol.com/mutual-funds/uti-value-fund-growth/MUT072/portfolio-overview/MUT072
Sectoral/Thematic,Nippon India Banking & Financial Services Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-banking-financial-services-fund-growth/MRC026,https://www.moneycontrol.com/mutual-funds/nippon-india-banking-financial-services-fund-growth/MRC026/portfolio-overview/MRC026
Large & Mid Cap Fund,Axis Large & Mid Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/axis-large-mid-cap-fund-direct-plan-growth/MAA798,https://www.moneycontrol.com/mutual-funds/axis-large-mid-cap-fund-direct-plan-growth/MAA798/portfolio-overview/MAA798
Sectoral/Thematic,Nippon India Consumption Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/nippon-india-consumption-fund-direct-plan-growth/MRC952,https://www.moneycontrol.com/mutual-funds/nippon-india-consumption-fund-direct-plan-growth/MRC952/portfolio-overview/MRC952
Sectoral/Thematic,Aditya Birla Sun Life Special Opportunities Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/aditya-birla-sun-life-special-opportunities-fund-direct-plan-growth/MBS3098,https://www.moneycontrol.com/mutual-funds/aditya-birla-sun-life-special-opportunities-fund-direct-plan-growth/MBS3098/portfolio-overview/MBS3098
Mid Cap Fund,Axis Midcap Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/axis-midcap-fund-growth/MAA099,https://www.moneycontrol.com/mutual-funds/axis-midcap-fund-growth/MAA099/portfolio-overview/MAA099
Multi Cap Fund,Sundaram Multi Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sundaram-multi-cap-fund-direct-plan-growth/MID309,https://www.moneycontrol.com/mutual-funds/sundaram-multi-cap-fund-direct-plan-growth/MID309/portfolio-overview/MID309
ELSS,ICICI Prudential Long Term Wealth Enhancement Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/icici-prudential-long-term-wealth-enhancement-fund-growth/MPI3423,https://www.moneycontrol.com/mutual-funds/icici-prudential-long-term-wealth-enhancement-fund-growth/MPI3423/portfolio-overview/MPI3423
Flexi Cap Fund,Kotak Flexi Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/kotak-flexi-cap-fund-direct-plan-growth/MKM520,https://www.moneycontrol.com/mutual-funds/kotak-flexi-cap-fund-direct-plan-growth/MKM520/portfolio-overview/MKM520
Sectoral/Thematic,Tata India Consumer Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/tata-india-consumer-fund-growth/MTA1149,https://www.moneycontrol.com/mutual-funds/tata-india-consumer-fund-growth/MTA1149/portfolio-overview/MTA1149
